Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_q_loss,Pi_l2_loss,Q_loss,Success
12/20,9/20,12500,625000,61.306341886520386,2146.445875644684,122.3726226836443,158.72106135636568,0.99
12/20,10/20,12550,627500,59.6140296459198,2148.29786837101,122.62770353257656,155.03633783385158,0.99
12/20,11/20,12600,630000,62.14837026596069,2172.9552817344666,123.06010906398296,152.8487759679556,0.97
12/20,12/20,12650,632500,60.572386264801025,2165.597427248955,122.95811386406422,161.52954263612628,1.0
12/20,13/20,12700,635000,60.588844299316406,2116.4913120269775,123.62143705040216,158.45279236510396,1.0
12/20,14/20,12750,637500,61.636634826660156,2087.5159100294113,124.52609143406153,157.8804372213781,1.0
12/20,15/20,12800,640000,61.17302441596985,2054.8167843818665,122.153545409441,166.828109562397,1.0
12/20,16/20,12850,642500,59.93203258514404,2078.3921060562134,122.44603653252125,155.87387051060796,0.98
12/20,17/20,12900,645000,60.17413520812988,2062.573210120201,119.58332183212042,162.20668515190482,1.0
12/20,18/20,12950,647500,59.62153482437134,2068.180333852768,121.83725196123123,156.12292969226837,0.99
12/20,19/20,13000,650000,59.74440956115723,2069.8511860370636,122.72707494348288,156.1603870242834,1.0
13/20,0/20,13050,652500,61.03845143318176,2027.169804930687,122.31144616752863,149.13363667950034,0.99
13/20,1/20,13100,655000,59.82353949546814,2012.7415375709534,120.73705192655325,151.62450668215752,1.0
13/20,2/20,13150,657500,60.08796811103821,2017.8832273483276,122.02301717549562,154.23570866510272,0.99
13/20,3/20,13200,660000,60.563798666000366,2020.4200001955032,122.55525674670935,158.0468625947833,1.0
13/20,4/20,13250,662500,59.590028524398804,2009.285522699356,122.87226201593876,138.44245889037848,0.99
13/20,5/20,13300,665000,59.09345316886902,1991.1148022413254,120.84501859545708,130.48090005666018,0.98
13/20,6/20,13350,667500,59.74063277244568,2010.03056037426,121.30983723700047,138.68294271081686,1.0
13/20,7/20,13400,670000,59.72295308113098,2002.395169019699,123.24320831894875,131.06419080495834,1.0
13/20,8/20,13450,672500,59.92238712310791,2005.126769065857,121.62531201541424,134.56059903278947,1.0
13/20,9/20,13500,675000,60.08233165740967,1991.5697022676468,120.62729154527187,134.70168336108327,1.0
13/20,10/20,13550,677500,60.31035304069519,1971.822031736374,119.80010668188334,132.6915175691247,1.0
13/20,11/20,13600,680000,60.55503559112549,1983.6326657533646,121.09195183962584,131.51003842428327,1.0
13/20,12/20,13650,682500,60.42678380012512,1982.1313759088516,122.1437200307846,140.16603990644217,0.99
13/20,13/20,13700,685000,61.93495774269104,1999.513615489006,119.89735859632492,138.20002152770758,1.0
13/20,14/20,13750,687500,60.287046670913696,1976.75643825531,120.82946749776602,146.1675397902727,1.0
13/20,15/20,13800,690000,60.71940302848816,1991.7619661092758,119.80512694269419,138.93275937065482,1.0
13/20,16/20,13850,692500,61.53278374671936,1995.3666751384735,119.86421570926905,133.71158637478948,1.0
13/20,17/20,13900,695000,60.50728917121887,1994.3585883378983,120.40999265760183,148.29960404336452,0.99
13/20,18/20,13950,697500,59.28755259513855,1998.1072670221329,121.58386514335871,137.72871494293213,1.0
13/20,19/20,14000,700000,61.140995025634766,1996.2597028017044,120.56444049626589,142.8450615592301,0.99
14/20,0/20,14050,702500,59.371296405792236,1990.9370247125626,122.75706247985363,131.6569755859673,1.0
14/20,1/20,14100,705000,59.31732439994812,1971.6057542562485,121.38329376280308,138.91470040008426,0.98
14/20,2/20,14150,707500,60.85553526878357,1982.9313000440598,121.3781045973301,137.46846725791693,1.0
14/20,3/20,14200,710000,59.706698179244995,1969.1019747257233,119.07740871608257,149.5282225087285,0.97
14/20,4/20,14250,712500,58.77068018913269,1988.5985984802246,120.27726654708385,138.17960624024272,0.99
14/20,5/20,14300,715000,59.96771550178528,1989.0397382974625,121.05018954724073,135.3620843887329,0.99
14/20,6/20,14350,717500,58.9274046421051,1999.7154281139374,120.77258273214102,136.3488584458828,0.99
